Investigator: 
Experiment ID: 
Description: 

Number of Bursting Electrodes,0,7,3,1,4,0,0,0,6,12,4,5,3,6,0,1,3,12,6,2,3,1,2,0,0,12,5,4,1,6,2,0,3,4,2,6,1,1,3,3,6,5,4,2,1,5,5,6
Burst Duration - Avg (s),,0.16371,0.18239,0.1644,0.16567,,,,0.117411,0.179886,0.164873,0.167282,0.160538,0.183302,,0.21626,0.121702,0.204537,0.179532,0.270083,0.154897,0.193626,0.136825,,,0.164007,0.144741,0.170924,0.134267,0.139366,0.118649,,0.210551,0.184734,0.28777,0.136949,0.12344,0.322691,0.181515,0.186834,0.173109,0.163546,0.154574,0.219444,0.15392,0.132868,0.163358,0.128159
Burst Duration - Std (s),,0.036153,0.058263,,0.014257,,,,0.052956,0.045851,0.017972,0.072916,0.081337,0.105514,,,0.039433,0.087965,0.086505,0.271081,0.058838,,0.040807,,,0.065055,0.062942,0.054934,,0.070784,0.057712,,0.095246,0.073791,0.2251,0.022553,,,0.018339,0.059888,0.059765,0.044086,0.06575,0.028743,,0.030248,0.070405,0.045338
Number of Spikes per Burst - Avg,,6.5329,6.40625,5,6.571158,,,,6.531896,7.393743,5.7625,6.733455,5.477778,8.392568,,5.780488,5.777778,8.507295,7.303571,10.814815,5.595029,8.321429,5.416667,,,8.432015,5.773034,7.024004,5,5.596591,5.571429,,6.478495,6.841667,12.041667,8.304762,6,10.454545,8.018519,6.492063,7.627817,5.418056,7.301768,5.354167,5,5.895357,6.406061,5.222222
Number of Spikes per Burst - Std,,0.891161,2.018227,,1.21471,,,,1.420348,2.008399,1.214753,2.374822,0.564046,6.088124,,,0.337931,5.019769,4.606991,8.22339,0.735017,,0.117851,,,4.935189,0.760948,1.329209,,0.710523,0.808122,,1.767019,3.358282,9.015611,3.318119,,,4.390764,1.467975,2.472778,0.299997,2.345938,0.029463,,0.52577,3.051731,0.403687
Mean ISI within Burst - Avg,,0.03085,0.034281,0.0411,0.030365,,,,0.021261,0.029824,0.035492,0.029563,0.03429,0.027735,,0.044838,0.025439,0.031009,0.032153,0.026297,0.035751,0.027722,0.031072,,,0.027173,0.030174,0.02979,0.033567,0.032018,0.025649,,0.038144,0.035524,0.027114,0.020732,0.024688,0.033437,0.031626,0.036892,0.027499,0.037452,0.024325,0.050638,0.03848,0.026904,0.031756,0.030816
Mean ISI within Burst - Std,,0.007279,0.003001,,0.003957,,,,0.006692,0.007174,0.007973,0.002617,0.012556,0.010272,,,0.007314,0.012994,0.009366,0.009471,0.017504,,0.010371,,,0.01301,0.010518,0.012037,,0.018828,0.008752,,0.006686,0.016003,0.000257,0.006616,,,0.013689,0.019165,0.003935,0.010006,0.004538,0.006427,,0.005081,0.004954,0.011993
Median ISI within Burst - Avg,,0.028573,0.030874,0.04388,0.027716,,,,0.017457,0.024943,0.033031,0.025644,0.031088,0.023408,,0.042045,0.021793,0.027203,0.029643,0.023881,0.032192,0.024889,0.029575,,,0.025652,0.027936,0.02445,0.03312,0.030564,0.021191,,0.028543,0.034034,0.022682,0.016674,0.01872,0.028702,0.028606,0.036143,0.02316,0.034192,0.020516,0.052002,0.04,0.023717,0.029845,0.028233
Median ISI within Burst - Std,,0.008307,0.002648,,0.004733,,,,0.005536,0.008095,0.007408,0.004087,0.01366,0.010776,,,0.00632,0.014561,0.008802,0.008657,0.016803,,0.012933,,,0.01524,0.010018,0.015127,,0.020414,0.012094,,0.016183,0.015583,0.003505,0.006098,,,0.013857,0.025412,0.003312,0.008558,0.004854,0.008106,,0.006297,0.005133,0.010645
Inter-Burst Interval - Avg (s),,73.210134,68.410428,213.79752,43.036341,,,,79.2217,96.575323,168.355025,37.27357,153.416769,69.546181,,21.9181,93.031827,42.759303,114.041815,33.934809,60.300294,32.997556,131.543737,,,75.662327,113.033161,56.678235,153.530608,114.933457,58.276972,,14.2168,187.924208,86.923933,134.714342,730.47848,42.707345,76.362858,107.104421,101.826715,197.155659,67.28548,89.722639,,80.900564,206.42589,144.365072
Inter-Burst Interval - Std (s),,99.804277,41.860501,,29.460504,,,,98.290042,196.181433,172.668893,3.000928,97.777412,54.404201,,,71.976874,16.871915,114.366884,,27.191959,,103.160972,,,54.605647,94.714602,32.457421,,61.625279,,,,166.388352,70.339706,127.840462,,,40.219342,106.519298,90.770265,146.709631,31.76021,10.209845,,39.842655,203.506855,117.57414
Burst Frequency - Avg (Hz),,0.032055,0.019254,0.002222,0.029714,,,,0.02092,0.028788,0.00722,0.011108,0.005184,0.019809,,0.045543,0.01444,0.022216,0.011849,0.015551,0.011849,0.031102,0.010553,,,0.018051,0.02466,0.016107,0.006665,0.008886,0.008331,,0.023697,0.01083,0.016662,0.012219,0.002222,0.024438,0.014811,0.015551,0.020735,0.007553,0.01694,0.009442,0.001111,0.012219,0.007998,0.005924
Burst Frequency - Std (Hz),,0.023707,0.014283,,0.012215,,,,0.01527,0.01919,0.010038,0.01374,0.005249,0.018961,,,0.00962,0.011631,0.013452,0.020422,0.010079,,0.010211,,,0.016264,0.041736,0.012252,,0.005836,0.010211,,0.039121,0.015023,0.014138,0.006553,,,0.006316,0.010712,0.018899,0.006448,0.008029,0.000785,,0.00864,0.009471,0.006763
Normalized Duration IQR - Avg,,0.387084,0.236933,,0.422559,,,,0.43491,0.422579,0.424242,0.572181,0.511628,0.420242,,0.432432,0.741538,0.447157,0.424737,0.376471,0.521008,0.307692,0.315789,,,0.346967,0.285782,0.453609,0.074074,0.396016,0.484848,,0.509091,0.519438,0.474654,0.550802,,0.215385,0.30151,0.417391,0.386135,0.411594,0.419045,0.227595,,0.308933,0.232603,0.136398
Normalized Duration IQR - Std,,0.222272,0.190564,,0.123727,,,,0.289462,0.08605,,0.151412,,0.113775,,,0.256734,0.27766,0.18483,,0.071305,,,,,0.172934,0.168732,0.072875,,0.282075,,,,0.643356,0.002172,0.384381,,,0.26838,0.024595,0.197772,0.116037,0.31195,0.020972,,0.18032,0.134028,0.137957
IBI Coefficient of Variation - Avg,,0.738304,0.760165,,0.540304,,,,0.664951,0.545513,0.88188,0.442288,1.234236,0.621107,,1.070241,0.608308,0.606624,0.48981,0.525099,0.687725,0.415642,0.572393,,,0.663461,0.698297,0.703739,0.730006,0.920635,0.722545,,0.754697,0.607327,0.600133,0.605545,,0.404051,0.899029,0.491469,0.789843,0.747876,0.620213,0.889915,,0.672823,0.552369,0.678698
IBI Coefficient of Variation - Std,,0.215932,0.303146,,0.150735,,,,0.175457,0.160893,0.001019,0.007235,0.198637,0.215914,,,0.293768,0.218275,0.122816,,0.195818,,0.748184,,,0.166413,0.053666,0.045546,,0.282238,,,,0.093898,0.29976,0.121742,,,0.361644,0.291657,0.222238,0.154945,0.287916,0.275023,,0.271328,0.08717,0.248519
Burst Percentage - Avg,,17.025219,8.789776,0.933707,19.103292,0,,0,19.70121,32.970158,6.539505,7.237192,5.099156,16.680187,0,1.81637,8.421842,29.880615,11.887394,2.234885,2.672448,12.851627,8.779762,0,0,34.497636,9.318439,13.441436,4.411765,11.017001,5.969551,0,3.985729,8.299195,2.519553,20.069927,1.264489,3.643853,10.413988,10.800467,9.320133,9.701849,10.045658,1.44284,0.561167,14.70164,8.921129,8.446673
Burst Percentage - Std,,26.812302,16.978282,2.80112,34.13802,0,,0,31.039833,28.708994,17.444982,15.69536,9.647347,24.209817,0,5.137471,19.820627,29.999007,19.626854,6.484206,6.035443,34.002209,19.4221,0,0,29.828269,16.30709,27.367003,12.478355,19.374036,18.617655,0,11.398509,21.655548,5.663835,30.905967,4.55918,10.306373,19.251441,20.533464,13.259443,15.481946,18.359024,3.584298,1.861181,20.871416,13.235945,14.64799
Number of Network Bursts,0,23,0,0,0,0,0,0,0,31,0,0,0,13,0,0,0,30,5,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,13,0,0,0,0,19,0,0,0,0,0,0,0
Network Burst Frequency (Hz),,0.025548,,,,,,,,0.034435,,,,0.01444,,,,0.033324,0.005554,,,,,,,0.021105,,,,,,,,,,0.01444,,,,,0.021105,,,,,,,
Network Burst Duration - Avg (sec),,0.554539,,,,,,,,0.669394,,,,0.547698,,,,0.876677,0.493616,,,,,,,0.510307,,,,,,,,,,0.319243,,,,,0.591878,,,,,,,
Network Burst Duration - Std (sec),,0.141459,,,,,,,,0.161226,,,,0.131381,,,,0.183752,0.092464,,,,,,,0.125102,,,,,,,,,,0.10708,,,,,0.234833,,,,,,,
Number of Spikes per Network Burst - Avg,,58.478261,,,,,,,,95,,,,55.538462,,,,102.2,50,,,,,,,107.736842,,,,,,,,,,53.384615,,,,,56.421053,,,,,,,
Number of Spikes per Network Burst - Std,,4.630625,,,,,,,,13.361637,,,,3.971049,,,,18.174252,0,,,,,,,6.690309,,,,,,,,,,2.399252,,,,,6.405864,,,,,,,
Number of Elecs Participating in Burst - Avg,,11.956522,,,,,,,,14.322581,,,,9.846154,,,,14.366667,11.2,,,,,,,14.105263,,,,,,,,,,9.076923,,,,,10.631579,,,,,,,
Number of Elecs Participating in Burst - Std,,1.330696,,,,,,,,0.652538,,,,0.688737,,,,1.033352,0.83666,,,,,,,0.315302,,,,,,,,,,0.954074,,,,,1.164785,,,,,,,
Number of Spikes per Network Burst per Channel - Avg,,4.935942,,,,,,,,6.640696,,,,5.652292,,,,7.086813,4.484848,,,,,,,7.638095,,,,,,,,,,5.960043,,,,,5.35863,,,,,,,
Number of Spikes per Network Burst per Channel - Std,,0.55708,,,,,,,,0.949055,,,,0.384783,,,,1.01118,0.344676,,,,,,,0.44405,,,,,,,,,,0.842301,,,,,0.768068,,,,,,,
Network Burst Percentage,,29.763222,,,,,,,,44.385833,,,,28.302626,,,,36.460935,12.224939,,,,,,,31.677499,,,,,,,,,,20.423779,,,,,22.8474,,,,,,,
Network IBI Coefficient of Variation,,0.519505,,,,,,,,0.363358,,,,0.567094,,,,0.448461,0.691912,,,,,,,0.493227,,,,,,,,,,0.55651,,,,,0.52745,,,,,,,
Network Normalized Duration IQR,,0.38835,,,,,,,,0.263566,,,,0.288288,,,,0.306748,0.228571,,,,,,,0.342857,,,,,,,,,,0.349206,,,,,0.46729,,,,,,,
Area Under Normalized Cross-Correlation,,0.061263,0.038185,0.007859,0.086274,0.026863,,0.078811,0.131262,0.094907,0.023696,0.041924,0.057106,0.059232,0.032338,0.001851,0.060617,0.096039,0.067414,0.010783,0.00956,0.016434,0.037126,0.001909,0.011263,0.114851,0.021435,0.033929,0.012815,0.033211,0.088586,0.002794,0.018307,0.072739,0.031823,0.096294,0.046217,0.018845,0.013544,0.045856,0.059165,0.115328,0.045086,0.018327,0.019196,0.062153,0.045,0.067529
Area Under Cross-Correlation,0,0.042729,0.008238,0.000509,0.022318,0.00012,0,9E-06,0.040442,0.128039,0.005859,0.013617,0.004323,0.030658,0.000592,0.00038,0.011932,0.149847,0.024641,0.003721,0.001592,0.001694,0.001768,2.8E-05,0.000111,0.149125,0.009997,0.009812,0.000194,0.013848,0.004443,9E-06,0.00411,0.014505,0.008488,0.03886,0.001814,0.002222,0.004304,0.009247,0.041081,0.014774,0.015153,0.002407,0.001509,0.012663,0.012506,0.007859
Width at Half Height of Normalized Cross-Correlation,0,62,30,19,27,8,0,1,35,97,59,51,25,50,20,15,62,96,75,26,33,15,24,5,21,79,75,74,21,57,25,3,18,32,72,72,33,24,42,43,42,64,54,20,23,47,71,42
Width at Half Height of Cross-Correlation,0,146,86,19,131,8,0,1,94,245,147,141,59,170,23,15,87,195,147,58,37,47,43,2,8,162,122,158,19,94,56,3,54,120,111,107,41,49,132,107,118,117,95,41,42,110,172,85
Synchrony Index,,0.130261,0.095502,0.025211,0.130684,0.052105,,0.996008,0.152236,0.198184,0.064593,0.090649,0.110651,0.157326,0.04104,0.020218,0.104176,0.228148,0.149182,0.037207,0.04271,0.074352,0.07682,0.006699,0.031442,0.3027,0.09171,0.084829,0.03694,0.06041,0.125019,0.008105,0.109851,0.143244,0.097587,0.236438,0.064779,0.105184,0.068903,0.134795,0.136668,0.171103,0.122075,0.080584,0.045121,0.130878,0.161802,0.098327

