Investigator: 
Experiment ID: 
Description: 

,
Maestro Settings,
   Original File Time,1/27/2017 9:57:03 AM
   Sampling Frequency,12.5 kHz
   Voltage Scale,5.51E-08 V/sample
   Experiment Start Time,1/27/2017 9:47:02 AM
   Referencing Method,FpgaMedian
   Analog Mode Setting,Neural Spikes
   Plate Type,Maestro 48-Well (Opaque)
   Digital Low Pass Filter,None
   Digital High Pass Filter,5 Hz IIR
   Temperature Set Point,37.0 Degrees C
   Current Temperature,37.0 Degrees C
   Heater Power,On
   AxIS Version,2.3.3.5
   MiddleMan Firmware,2.3.3.5
   Maestro Firmware,2.3.3.5
,
AxIS Batch Process,
   AxIS Version,2.5.1.10
   File Name,ON_20170118_MW1145-17_09_00(000).raw
   Requested File Section,0s to 15m4s
   Actual File Section Run,0s to 15m4s
   Recording Offset from File Start,0s
,
Digital Filter Settings,
   High Pass Filter,Butterworth
   High Pass Poles,1
   High Pass Cutoff Freq.,300 Hz
   Low Pass Filter,Butterworth
   Low Pass Poles,1
   Low Pass Cutoff Freq.,5 kHz
,
Spike Detector Settings,
   Method,Adaptive Threshold Crossing
   Threshold,6
   Threshold Status,Variable
   Threshold Crossing Only,True
   Pre-Spike Duration,0.84 ms
   Post-Spike Duration,2.16 ms
   Coincident Event Filter,None
   Allow Sample Overlap,false
   Spike Count Interval,1 s
,
Burst Detector Settings,
   Burst Detection Algorithm,Inter-Spike Interval (ISI) Threshold
   Maximum Inter-Spike Interval,100 ms
   Minimum Number of Spikes,5
   Enable Network Burst Detection,True
   Maximum Inter-Spike Interval (network bursts),100 ms
   Minimum Number of Spikes (network bursts),50
   Minimum Participating Electrodes (%),35
   Synchrony Window,20 ms
,
Statistics Compiler Settings,
   Include Treatment Statistics,True
   Include Well Statistics,True
   Include Source Data,False
   Minimum Spike Rate for Active Electrode,5 spikes/minute
,
,

Well Information
Well,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
Active,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Well Coloring,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00
Control,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concentration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Additional Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,
Analysis Start (s): ,0
Analysis Duration (s): ,904.25

Treatment Averages,
Total Wells,48
Number of Spikes - Avg,8340.791667
Number of Spikes - Std,4614.720516
Mean Firing Rate (Hz) - Avg,0.577853
Mean Firing Rate (Hz) - Std,0.31994
Number of Active Electrodes - Avg,12.208333
Number of Active Electrodes - Std,3.994455
Weighted Mean Firing Rate (Hz) - Avg,0.682966
Weighted Mean Firing Rate (Hz) - Std,0.319332
Number of Bursts - Avg,353.125
Number of Bursts - Std,178.002585
Burst Duration - Avg (s),0.188957
Burst Duration - Std (s),0.041723
Inter-Burst Interval - Avg (s),0.018693
Inter-Burst Interval - Std (s),0.003127
Burst Frequency - Avg (Hz),0.029227
Burst Frequency - Std (Hz),0.010256
Normalized Duration IQR - Avg,0.517659
Normalized Duration IQR - Std,0.097742
IBI Coefficient of Variation - Avg,0.760043
IBI Coefficient of Variation - Std,0.167602
Burst Percentage - Avg,60.4857
Burst Percentage - Std,11.974351
Number of Network Bursts - Avg,23.895833
Number of Network Bursts - Std,10.693485
Network Burst Frequency - Avg (Hz),0.028188
Network Burst Frequency - Std (Hz),0.00993
Network Burst Duration - Avg (sec),0.840825
Network Burst Duration - Std (sec),0.283281
Number of Elecs Participating in Burst - Avg,14.214066
Number of Elecs Participating in Burst - Std,14.214066
Network Burst Percentage - Avg,62.362538
Network Burst Percentage - Std,14.384723
Network IBI Coefficient of Variation - Avg,0.665161
Network IBI Coefficient of Variation - Std,0.186993
Network Normalized Duration IQR - Avg,0.528113
Network Normalized Duration IQR - Std,0.271831
Area Under Normalized Cross-Correlation - Avg,0.357535
Area Under Normalized Cross-Correlation - Std,0.103076
Area Under Cross-Correlation - Avg,0.947059
Area Under Cross-Correlation - Std,0.784289

Well Averages,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
Treatment/ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Spikes,0,0,7871,11061,863,1659,2579,2449,10241,10125,4949,6895,8432,7960,5382,4767,20903,10823,8187,6214,3776,6906,7730,12307,10771,3973,8846,8666,8390,5791,10194,16626,12878,15430,7872,1609,8756,4951,10447,12491,8046,14490,14818,11545,16383,12713,6002,6591
Mean Firing Rate (Hz),0,0,0.544028,0.764515,0.059649,0.114667,0.178255,0.16927,0.707838,0.69982,0.342065,0.476569,0.582803,0.55018,0.371993,0.329486,1.444775,0.748065,0.56587,0.4295,0.26099,0.477329,0.534283,0.850636,0.744471,0.274606,0.611418,0.598977,0.5799,0.400263,0.704589,1.149157,0.890102,1.066492,0.544097,0.118625,0.605198,0.342203,0.722076,0.920911,0.556124,1.001521,1.024191,0.797968,1.132361,0.878698,0.414847,0.455557
ISI Coefficient of Variation - Avg,,,2.882269,2.529018,2.183853,2.684214,2.633512,2.892855,2.961787,3.417115,1.868719,3.143004,2.579572,3.334074,3.50402,2.550928,3.447843,3.052403,3.376817,2.752875,3.627666,2.945297,2.542525,3.55651,3.458419,2.824171,2.916469,3.040874,3.75195,3.489229,2.624642,3.341867,2.833015,3.607405,3.086706,3.019142,2.703802,2.85231,3.078897,3.087984,2.501441,3.414409,3.032575,2.578175,2.94485,2.463912,3.207649,2.569601
Number of Active Electrodes,0,0,13,16,4,7,7,10,15,13,6,13,10,15,9,13,16,15,16,13,12,13,9,16,14,13,16,16,14,13,14,15,15,16,15,5,13,13,14,14,12,16,16,14,13,13,11,10
Weighted Mean Firing Rate (Hz),0,0,0.667021,0.764515,0.168925,0.215016,0.354674,0.256456,0.750899,0.85213,0.853562,0.579145,0.909372,0.583025,0.629619,0.402288,1.444775,0.792701,0.56587,0.517046,0.330937,0.575828,0.936934,0.850636,0.848059,0.328874,0.611418,0.598977,0.654686,0.484635,0.795529,1.225693,0.94465,1.066492,0.576021,0.284656,0.733034,0.409434,0.815988,0.982977,0.726569,1.001521,1.024191,0.908567,1.382276,1.068374,0.584915,0.723472
