Investigator: 
Experiment ID: 
Description: 

Number of Bursting Electrodes,13,14,16,16,15,14,14,15,13,16,16,15,16,13,16,15,12,16,16,13,15,11,16,15,0,16,14,10,13,15,15,7,0,16,0,0,0,0,0,0,0,16,12,0,0,0,0,0
Burst Duration - Avg (s),0.20715,0.210852,0.217417,0.221989,0.189101,0.290809,0.200047,0.168101,0.211028,0.191874,0.238739,0.220333,0.268133,0.238078,0.18062,0.18686,0.190373,0.247389,0.175612,0.210807,0.189314,0.124976,0.154095,0.163472,,0.211714,0.169584,0.174776,0.270252,0.126842,0.234445,0.167586,,0.178381,,,,,,,,0.201702,0.157017,,,,,
Burst Duration - Std (s),0.089381,0.087059,0.106248,0.125152,0.086026,0.131035,0.104509,0.118262,0.086982,0.101311,0.122944,0.157376,0.134687,0.119086,0.08363,0.080398,0.059435,0.106147,0.084482,0.083337,0.096024,0.051926,0.055883,0.069953,,0.12941,0.119186,0.092215,0.175701,0.047013,0.13396,0.076447,,0.097291,,,,,,,,0.09398,0.06126,,,,,
Number of Spikes per Burst - Avg,8.76895,12.000491,11.885148,13.899415,11.338043,13.340113,7.213862,10.24865,12.951353,12.860535,13.231969,11.28199,14.201697,12.430091,10.281363,10.299421,11.302409,15.687395,13.127298,12.561401,11.707041,7.823405,10.427147,8.938183,,14.510446,10.057606,10.412566,14.11857,8.182859,14.209721,7.664904,,10.38047,,,,,,,,11.676145,10.328054,,,,,
Number of Spikes per Burst - Std,3.381262,2.711524,4.690686,8.272758,4.102638,5.659833,2.199786,4.416935,4.384696,4.2478,6.029483,5.844444,7.499982,5.67758,4.914437,3.419048,2.878045,7.257362,4.911807,4.868802,5.411827,2.777609,3.557976,2.818942,,7.577547,5.801126,4.259855,8.625724,2.42788,5.728103,3.42852,,4.621078,,,,,,,,2.527151,3.870947,,,,,
Mean ISI within Burst - Avg,0.030409,0.022754,0.023291,0.021137,0.02036,0.028369,0.033134,0.019476,0.023408,0.019202,0.023186,0.022558,0.025588,0.02423,0.021907,0.023204,0.021268,0.021336,0.017811,0.022385,0.020694,0.020504,0.019925,0.023906,,0.019133,0.020789,0.019149,0.022233,0.019592,0.019655,0.026439,,0.02321,,,,,,,,0.022651,0.019757,,,,,
Mean ISI within Burst - Std,0.011913,0.007331,0.007643,0.00644,0.006065,0.005667,0.012459,0.007714,0.010401,0.007746,0.006932,0.00666,0.007386,0.005326,0.006776,0.00774,0.006566,0.005669,0.007412,0.007704,0.007091,0.007701,0.007654,0.007514,,0.011165,0.008202,0.006557,0.005986,0.007597,0.006626,0.008181,,0.008413,,,,,,,,0.009301,0.008239,,,,,
Median ISI within Burst - Avg,0.027614,0.019093,0.01973,0.017466,0.016676,0.024856,0.030573,0.015464,0.020087,0.015998,0.019139,0.018709,0.021677,0.019882,0.018594,0.019679,0.016947,0.017018,0.014621,0.019101,0.017392,0.017443,0.015803,0.020658,,0.015137,0.017526,0.015955,0.017813,0.01558,0.015396,0.0226,,0.019446,,,,,,,,0.018605,0.016627,,,,,
Median ISI within Burst - Std,0.012093,0.00757,0.008218,0.006834,0.005976,0.006075,0.012339,0.006178,0.011089,0.007247,0.006626,0.006699,0.008312,0.004489,0.006723,0.007616,0.006781,0.006344,0.006938,0.007902,0.006504,0.007717,0.007688,0.007691,,0.010777,0.007708,0.004541,0.006158,0.007285,0.006374,0.009665,,0.008671,,,,,,,,0.009479,0.008899,,,,,
Inter-Burst Interval - Avg (s),71.74985,52.212684,47.644277,37.803978,57.517902,44.352829,78.102914,119.078042,45.428594,64.215672,71.453514,53.812825,56.112694,44.842799,73.712375,60.723533,79.591187,47.668895,62.34193,31.319528,57.998669,130.939869,75.039557,80.24101,,95.417886,98.623448,57.847258,77.616026,129.237058,97.11285,50.627262,,76.303088,,,,,,,,79.452106,90.989536,,,,,
