Number of Bursting Electrodes,3,5,9,11,7,5,1,4,7,2,5,7,10,3,2,4,5,10,6,5,8,1,2,5,0,4,5,3,4,2,5,1,0,6,0,0,0,0,0,0,0,4,1,0,0,0,0,0
Burst Duration - Avg (s),0.19635,0.160604,0.163956,0.173405,0.126453,0.164632,0.05208,0.117583,0.162453,0.1325,0.132959,0.156718,0.135499,0.139884,0.070598,0.093402,0.169905,0.176912,0.122877,0.101873,0.114132,0.126027,0.11862,0.140132,,0.161976,0.064821,0.148575,0.132561,0.150839,0.136374,0.150944,,0.165497,,,,,,,,0.216176,0.1238,,,,,
Burst Duration - Std (s),0.059969,0.100283,0.077095,0.094417,0.038572,0.081474,,0.016724,0.087195,0.027832,0.053026,0.100054,0.064358,0.06964,0.002963,0.035483,0.068164,0.105549,0.056576,0.035149,0.029873,,0.077923,0.058899,,0.135663,0.018687,0.028713,0.066006,0.088054,0.011833,,,0.068955,,,,,,,,0.12792,,,,,,
Number of Spikes per Burst - Avg,5.657143,6.126767,7.119062,7.920423,6.020468,6.975476,6,5.549603,7.517113,6.125,6.178788,6.286432,7.3051,7.570707,6.035714,5.887054,5.491667,8.990639,6.608246,5.971368,6.589423,5.333333,7.583333,6.594444,,9.728896,5.419048,6.021724,5.875,5.846154,5.693333,5,,8.033669,,,,,,,,8.014448,5,,,,,
Number of Spikes per Burst - Std,0.575521,1.233725,3.356143,3.560372,1.30065,1.238071,,0.4678,4.03248,0.707107,1.894164,1.045785,2.498061,3.443241,0.656599,0.966007,0.924399,4.254871,2.55068,0.868286,1.455121,,2.239171,2.004201,,6.244621,0.433045,0.424069,1.212397,0.9138,0.41258,,,3.353747,,,,,,,,4.092852,,,,,,
Mean ISI within Burst - Avg,0.043883,0.030709,0.029096,0.027708,0.025318,0.028465,0.010463,0.025763,0.02769,0.027972,0.026522,0.028416,0.024103,0.024045,0.014305,0.018533,0.038556,0.024138,0.023551,0.021868,0.021895,0.030093,0.0168,0.025242,,0.017438,0.014371,0.030042,0.02791,0.030581,0.029301,0.037736,,0.025677,,,,,,,,0.032117,0.03095,,,,,
Mean ISI within Burst - Std,0.018696,0.013535,0.011155,0.011497,0.007931,0.012203,,0.003369,0.010618,0.009158,0.010223,0.016092,0.008992,0.016993,0.001335,0.003279,0.016778,0.006828,0.011324,0.009824,0.004439,,0.005793,0.007116,,0.007095,0.003801,0.005475,0.015809,0.013726,0.004169,,,0.008009,,,,,,,,0.01787,,,,,,
Median ISI within Burst - Avg,0.043462,0.029315,0.024683,0.023985,0.022372,0.026566,0.0106,0.022596,0.022491,0.023555,0.02294,0.027125,0.019003,0.020369,0.013282,0.017083,0.036717,0.020763,0.020143,0.019286,0.018787,0.029387,0.016533,0.020456,,0.014426,0.013226,0.02688,0.023543,0.029132,0.026448,0.040896,,0.022151,,,,,,,,0.030063,0.02944,,,,,
Median ISI within Burst - Std,0.02421,0.01244,0.010327,0.012578,0.009192,0.012651,,0.002712,0.012805,0.005735,0.010176,0.01581,0.006645,0.018699,0.001393,0.002299,0.020978,0.006977,0.010969,0.011527,0.006561,,0.003243,0.005588,,0.006332,0.003462,0.005192,0.015778,0.014431,0.005207,,,0.006606,,,,,,,,0.021142,,,,,,
Inter-Burst Interval - Avg (s),76.472185,229.065212,105.736154,100.506276,157.153888,85.185322,2.44472,252.491084,65.991533,69.68436,108.98218,190.210333,62.1622,145.816288,113.709032,111.475966,203.217556,149.0277,106.356573,82.73487,88.948408,208.28064,63.005367,176.034314,,101.216694,126.595514,97.522663,158.23551,93.829518,169.227952,176.48918,,156.120248,,,,,,,,69.616489,243.67576,,,,,
Inter-Burst Interval - Std (s),19.30271,233.217822,80.40078,60.330082,78.327921,77.530106,,179.501199,33.418268,0.322093,103.609368,302.859481,26.651302,79.112959,14.6173,51.645581,154.849983,207.509465,74.298177,12.859918,59.125152,,,130.761075,,28.513472,20.329023,25.440181,56.501164,113.562823,95.81189,,,202.489778,,,,,,,,29.892934,,,,,,
Burst Frequency - Avg (Hz),0.009259,0.008222,0.008519,0.013434,0.006825,0.016889,0.002222,0.006111,0.017619,0.008889,0.018444,0.018095,0.015889,0.006667,0.007222,0.008056,0.008667,0.015889,0.007037,0.009556,0.007639,0.003333,0.007222,0.006222,,0.008056,0.004444,0.011111,0.004167,0.038889,0.005111,0.005556,,0.02037,,,,,,,,0.012778,0.002222,,,,,
Burst Frequency - Std (Hz),0.007398,0.007478,0.008642,0.01544,0.006981,0.01731,,0.003455,0.024135,0,0.031087,0.029367,0.016076,0.004843,0.000786,0.007049,0.01506,0.013858,0.005695,0.005247,0.00964,,0.008642,0.005188,,0.005,0.004157,0.00294,0.003993,0.04714,0.003296,,,0.028481,,,,,,,,0.00914,,,,,,
Normalized Duration IQR - Avg,0.597235,0.282698,0.811191,0.594366,0.481563,0.406336,,0.687395,0.465936,0.443609,0.441734,0.650675,0.651984,0.721293,0.454545,0.951294,0.387097,0.562836,0.448526,0.505542,0.478289,,0.88,0.317726,,1.380643,0.909091,0.554288,0.296296,0.579737,0.274274,0.4,,0.370609,,,,,,,,0.530359,,,,,,
Normalized Duration IQR - Std,0.205941,0.274403,0.610521,0.391675,0.177986,0.217637,,0.513666,0.329931,0.180764,0.003833,0.243939,0.285547,0.947539,0.385695,1.307989,,0.109867,0.351722,0.210939,0.219247,,,0.203382,,0.690512,0.771389,0.266934,,0.267984,0.173425,,,0.190969,,,,,,,,0.324481,,,,,,
IBI Coefficient of Variation - Avg,0.824664,1.198101,1.418719,1.129727,0.997917,1.306385,,0.983146,1.349616,1.10272,1.021878,1.117166,0.892481,0.833892,0.92531,1.020286,1.107397,1.260502,0.898906,0.974288,0.927783,0.418767,1.446784,1.002771,,1.198561,0.991999,0.722222,0.595141,0.740782,0.731572,0.854654,,0.870515,,,,,,,,1.781981,,,,,,
IBI Coefficient of Variation - Std,0.254453,0.561711,0.32928,0.265399,0.437245,0.648907,,0.151892,0.335899,0.134569,0.218936,0.176164,0.361661,0.730415,0.171522,0.541158,0.877948,0.424398,0.291071,0.235967,0.429431,,,0.573654,,0.297525,0.199534,0.159376,0.634949,0.024302,0.351295,,,0.286828,,,,,,,,0.648456,,,,,,
Burst Percentage - Avg,4.961077,4.053596,7.207094,12.925094,9.938202,5.555979,0.359174,3.828416,8.470881,2.416911,7.843584,9.312025,19.132251,2.56435,4.8071,3.861998,9.126346,7.047206,10.018456,11.936935,14.759774,0.056473,6.816979,3.725302,0,2.462909,9.930883,10.107232,0.93775,2.688083,3.003475,0.2849,0,9.029385,0,0,,,,0,0,1.176649,1.126126,0,,,0,0
Burst Percentage - Std,12.221325,11.247194,13.782265,18.199347,22.260666,13.397201,1.29502,8.873184,14.180743,7.604109,17.856113,20.257714,24.518167,5.250326,14.047368,7.256627,26.797998,7.771997,22.769535,22.489749,25.452864,0.195629,23.087247,6.513055,0,6.362425,15.672024,25.607476,2.211007,7.523658,5.347439,0.854701,0,17.595524,0,0,,,,,0,2.896596,3.901015,,,,,
Number of Network Bursts,0,0,12,14,1,10,0,0,14,0,0,9,18,0,0,0,0,22,1,0,8,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0
Network Burst Frequency (Hz),,,0.013333,0.015556,0.001111,0.011111,,,0.015556,,,0.01,0.02,,,,,0.024444,0.001111,,0.008889,,,,,0.011111,,,,,,,,0.008889,,,,,,,,0.01,,,,,,
Network Burst Duration - Avg (sec),,,0.665793,0.894749,0.33672,0.700216,,,0.662709,,,0.650978,0.512782,,,,,1.014869,0.71832,,0.30806,,,,,0.457392,,,,,,,,0.46861,,,,,,,,0.771209,,,,,,
Network Burst Duration - Std (sec),,,0.340086,0.335357,,0.18771,,,0.155682,,,0.19138,0.197751,,,,,0.410346,,,0.099599,,,,,0.132862,,,,,,,,0.122639,,,,,,,,0.147582,,,,,,
Number of Spikes per Network Burst - Avg,,,67.583333,95.642857,55,57.3,,,70.642857,,,52.888889,79.833333,,,,,96.772727,53,,56.875,,,,,55.3,,,,,,,,63.25,,,,,,,,54.111111,,,,,,
Number of Spikes per Network Burst - Std,,,7.90234,26.659122,,4.738729,,,5.032313,,,2.472066,8.945916,,,,,25.640243,,,3.603074,,,,,2.540779,,,,,,,,8.860023,,,,,,,,2.666667,,,,,,
Number of Elecs Participating in Burst - Avg,,,13,13.571429,15,11.6,,,10.571429,,,9.666667,12.222222,,,,,10.863636,10,,12.375,,,,,12.1,,,,,,,,9.75,,,,,,,,13,,,,,,
Number of Elecs Participating in Burst - Std,,,1.809068,1.741542,,1.429841,,,1.08941,,,1.414214,1.516791,,,,,2.416125,,,0.517549,,,,,1.449138,,,,,,,,1.035098,,,,,,,,1.658312,,,,,,
Number of Spikes per Network Burst per Channel - Avg,,,5.304548,6.984844,3.666667,5.01651,,,6.744841,,,5.565741,6.592079,,,,,8.958404,5.3,,4.60016,,,,,4.614481,,,,,,,,6.524653,,,,,,,,4.226555,,,,,,
Number of Spikes per Network Burst per Channel - Std,,,1.007935,1.472533,,0.782132,,,0.805645,,,0.758661,0.845131,,,,,1.758292,,,0.311465,,,,,0.452018,,,,,,,,0.937116,,,,,,,,0.59357,,,,,,
Network Burst Percentage,,,6.638291,9.597878,1.288056,4.848946,,,6.989399,,,5.978397,19.997217,,,,,13.485779,0.807681,,9.475219,,,,,8.279683,,,,,,,,7.579389,,,,,,,,4.433318,,,,,,
Network IBI Coefficient of Variation,,,1.685561,1.509911,,1.490408,,,1.800074,,,0.896855,1.199852,,,,,1.449944,,,0.987335,,,,,1.318937,,,,,,,,0.72913,,,,,,,,1.773475,,,,,,
Network Normalized Duration IQR,,,0.585859,0.588235,,0.258993,,,0.381679,,,0.32,0.645161,,,,,0.456853,,,0.222222,,,,,0.449438,,,,,,,,0.068966,,,,,,,,0.289655,,,,,,
Area Under Normalized Cross-Correlation,0.013174,0.033953,0.05159,0.077501,0.048662,0.032976,0.009078,0.043632,0.038935,0.056804,0.038272,0.04749,0.115451,0.063106,0.051848,0.076511,0.017446,0.075312,0.0608,0.129248,0.080824,0.014387,0.048152,0.040307,0,0.054995,0.132261,0.018073,0.043079,0.012034,0.016888,0.007691,0,0.028364,0,0,,,,0,0,0.025901,0.056407,0,,,0,0
Area Under Cross-Correlation,0.00475,0.014454,0.059204,0.11038,0.019963,0.043704,0.002343,0.013944,0.068667,0.006231,0.014917,0.025009,0.104981,0.018222,0.009546,0.014287,0.008407,0.151676,0.029565,0.022565,0.039463,0.002213,0.003481,0.013796,0,0.031269,0.008694,0.005361,0.016648,0.002944,0.006509,0.00137,0,0.026843,0,0,0,0,0,0,0,0.034361,0.001833,0,0,0,0,0
Width at Half Height of Normalized Cross-Correlation,81,70,102,97,61,62,39,66,82,47,46,87,68,32,44,40,110,72,56,43,57,9,26,64,0,70,30,73,48,37,53,37,0,59,0,0,0,0,0,0,0,132,13,0,0,0,0,0
Width at Half Height of Cross-Correlation,145,88,172,159,82,156,78,85,193,56,70,110,99,44,62,60,208,131,71,72,72,9,39,85,0,96,56,81,56,68,113,51,0,169,0,0,0,0,0,0,0,572,18,0,0,0,0,0
Synchrony Index,0.030842,0.107513,0.134711,0.167108,0.181189,0.090473,0.031784,0.115858,0.101312,0.1147,0.167729,0.134866,0.235024,0.141379,0.121706,0.102382,0.064091,0.135601,0.165489,0.16251,0.22311,0.084083,0.107222,0.13779,0,0.138689,0.223806,0.103007,0.086603,0.076268,0.039793,0.013071,0,0.080462,0,0,,,,,0,0.080328,0.090046,,,,,

Measurement,A1_11,A1_12,A1_13,A1_14,A1_21,A1_22,A1_23,A1_24,A1_31,A1_32,A1_33,A1_34,A1_41,A1_42,A1_43,A1_44,A2_11,A2_12,A2_13,A2_14,A2_21,A2_22,A2_23,A2_24,A2_31,A2_32,A2_33,A2_34,A2_41,A2_42,A2_43,A2_44,A3_11,A3_12,A3_13,A3_14,A3_21,A3_22,A3_23,A3_24,A3_31,A3_32,A3_33,A3_34,A3_41,A3_42,A3_43,A3_44,A4_11,A4_12,A4_13,A4_14,A4_21,A4_22,A4_23,A4_24,A4_31,A4_32,A4_33,A4_34,A4_41,A4_42,A4_43,A4_44,A5_11,A5_12,A5_13,A5_14,A5_21,A5_22,A5_23,A5_24,A5_31,A5_32,A5_33,A5_34,A5_41,A5_42,A5_43,A5_44,A6_11,A6_12,A6_13,A6_14,A6_21,A6_22,A6_23,A6_24,A6_31,A6_32,A6_33,A6_34,A6_41,A6_42,A6_43,A6_44,A7_11,A7_12,A7_13,A7_14,A7_21,A7_22,A7_23,A7_24,A7_31,A7_32,A7_33,A7_34,A7_41,A7_42,A7_43,A7_44,A8_11,A8_12,A8_13,A8_14,A8_21,A8_22,A8_23,A8_24,A8_31,A8_32,A8_33,A8_34,A8_41,A8_42,A8_43,A8_44,B1_11,B1_12,B1_13,B1_14,B1_21,B1_22,B1_23,B1_24,B1_31,B1_32,B1_33,B1_34,B1_41,B1_42,B1_43,B1_44,B2_11,B2_12,B2_13,B2_14,B2_21,B2_22,B2_23,B2_24,B2_31,B2_32,B2_33,B2_34,B2_41,B2_42,B2_43,B2_44,B3_11,B3_12,B3_13,B3_14,B3_21,B3_22,B3_23,B3_24,B3_31,B3_32,B3_33,B3_34,B3_41,B3_42,B3_43,B3_44,B4_11,B4_12,B4_13,B4_14,B4_21,B4_22,B4_23,B4_24,B4_31,B4_32,B4_33,B4_34,B4_41,B4_42,B4_43,B4_44,B5_11,B5_12,B5_13,B5_14,B5_21,B5_22,B5_23,B5_24,B5_31,B5_32,B5_33,B5_34,B5_41,B5_42,B5_43,B5_44,B6_11,B6_12,B6_13,B6_14,B6_21,B6_22,B6_23,B6_24,B6_31,B6_32,B6_33,B6_34,B6_41,B6_42,B6_43,B6_44,B7_11,B7_12,B7_13,B7_14,B7_21,B7_22,B7_23,B7_24,B7_31,B7_32,B7_33,B7_34,B7_41,B7_42,B7_43,B7_44,B8_11,B8_12,B8_13,B8_14,B8_21,B8_22,B8_23,B8_24,B8_31,B8_32,B8_33,B8_34,B8_41,B8_42,B8_43,B8_44,C1_11,C1_12,C1_13,C1_14,C1_21,C1_22,C1_23,C1_24,C1_31,C1_32,C1_33,C1_34,C1_41,C1_42,C1_43,C1_44,C2_11,C2_12,C2_13,C2_14,C2_21,C2_22,C2_23,C2_24,C2_31,C2_32,C2_33,C2_34,C2_41,C2_42,C2_43,C2_44,C3_11,C3_12,C3_13,C3_14,C3_21,C3_22,C3_23,C3_24,C3_31,C3_32,C3_33,C3_34,C3_41,C3_42,C3_43,C3_44,C4_11,C4_12,C4_13,C4_14,C4_21,C4_22,C4_23,C4_24,C4_31,C4_32,C4_33,C4_34,C4_41,C4_42,C4_43,C4_44,C5_11,C5_12,C5_13,C5_14,C5_21,C5_22,C5_23,C5_24,C5_31,C5_32,C5_33,C5_34,C5_41,C5_42,C5_43,C5_44,C6_11,C6_12,C6_13,C6_14,C6_21,C6_22,C6_23,C6_24,C6_31,C6_32,C6_33,C6_34,C6_41,C6_42,C6_43,C6_44,C7_11,C7_12,C7_13,C7_14,C7_21,C7_22,C7_23,C7_24,C7_31,C7_32,C7_33,C7_34,C7_41,C7_42,C7_43,C7_44,C8_11,C8_12,C8_13,C8_14,C8_21,C8_22,C8_23,C8_24,C8_31,C8_32,C8_33,C8_34,C8_41,C8_42,C8_43,C8_44,D1_11,D1_12,D1_13,D1_14,D1_21,D1_22,D1_23,D1_24,D1_31,D1_32,D1_33,D1_34,D1_41,D1_42,D1_43,D1_44,D2_11,D2_12,D2_13,D2_14,D2_21,D2_22,D2_23,D2_24,D2_31,D2_32,D2_33,D2_34,D2_41,D2_42,D2_43,D2_44,D3_11,D3_12,D3_13,D3_14,D3_21,D3_22,D3_23,D3_24,D3_31,D3_32,D3_33,D3_34,D3_41,D3_42,D3_43,D3_44,D4_11,D4_12,D4_13,D4_14,D4_21,D4_22,D4_23,D4_24,D4_31,D4_32,D4_33,D4_34,D4_41,D4_42,D4_43,D4_44,D5_11,D5_12,D5_13,D5_14,D5_21,D5_22,D5_23,D5_24,D5_31,D5_32,D5_33,D5_34,D5_41,D5_42,D5_43,D5_44,D6_11,D6_12,D6_13,D6_14,D6_21,D6_22,D6_23,D6_24,D6_31,D6_32,D6_33,D6_34,D6_41,D6_42,D6_43,D6_44,D7_11,D7_12,D7_13,D7_14,D7_21,D7_22,D7_23,D7_24,D7_31,D7_32,D7_33,D7_34,D7_41,D7_42,D7_43,D7_44,D8_11,D8_12,D8_13,D8_14,D8_21,D8_22,D8_23,D8_24,D8_31,D8_32,D8_33,D8_34,D8_41,D8_42,D8_43,D8_44,E1_11,E1_12,E1_13,E1_14,E1_21,E1_22,E1_23,E1_24,E1_31,E1_32,E1_33,E1_34,E1_41,E1_42,E1_43,E1_44,E2_11,E2_12,E2_13,E2_14,E2_21,E2_22,E2_23,E2_24,E2_31,E2_32,E2_33,E2_34,E2_41,E2_42,E2_43,E2_44,E3_11,E3_12,E3_13,E3_14,E3_21,E3_22,E3_23,E3_24,E3_31,E3_32,E3_33,E3_34,E3_41,E3_42,E3_43,E3_44,E4_11,E4_12,E4_13,E4_14,E4_21,E4_22,E4_23,E4_24,E4_31,E4_32,E4_33,E4_34,E4_41,E4_42,E4_43,E4_44,E5_11,E5_12,E5_13,E5_14,E5_21,E5_22,E5_23,E5_24,E5_31,E5_32,E5_33,E5_34,E5_41,E5_42,E5_43,E5_44,E6_11,E6_12,E6_13,E6_14,E6_21,E6_22,E6_23,E6_24,E6_31,E6_32,E6_33,E6_34,E6_41,E6_42,E6_43,E6_44,E7_11,E7_12,E7_13,E7_14,E7_21,E7_22,E7_23,E7_24,E7_31,E7_32,E7_33,E7_34,E7_41,E7_42,E7_43,E7_44,E8_11,E8_12,E8_13,E8_14,E8_21,E8_22,E8_23,E8_24,E8_31,E8_32,E8_33,E8_34,E8_41,E8_42,E8_43,E8_44,F1_11,F1_12,F1_13,F1_14,F1_21,F1_22,F1_23,F1_24,F1_31,F1_32,F1_33,F1_34,F1_41,F1_42,F1_43,F1_44,F2_11,F2_12,F2_13,F2_14,F2_21,F2_22,F2_23,F2_24,F2_31,F2_32,F2_33,F2_34,F2_41,F2_42,F2_43,F2_44,F3_11,F3_12,F3_13,F3_14,F3_21,F3_22,F3_23,F3_24,F3_31,F3_32,F3_33,F3_34,F3_41,F3_42,F3_43,F3_44,F4_11,F4_12,F4_13,F4_14,F4_21,F4_22,F4_23,F4_24,F4_31,F4_32,F4_33,F4_34,F4_41,F4_42,F4_43,F4_44,F5_11,F5_12,F5_13,F5_14,F5_21,F5_22,F5_23,F5_24,F5_31,F5_32,F5_33,F5_34,F5_41,F5_42,F5_43,F5_44,F6_11,F6_12,F6_13,F6_14,F6_21,F6_22,F6_23,F6_24,F6_31,F6_32,F6_33,F6_34,F6_41,F6_42,F6_43,F6_44,F7_11,F7_12,F7_13,F7_14,F7_21,F7_22,F7_23,F7_24,F7_31,F7_32,F7_33,F7_34,F7_41,F7_42,F7_43,F7_44,F8_11,F8_12,F8_13,F8_14,F8_21,F8_22,F8_23,F8_24,F8_31,F8_32,F8_33,F8_34,F8_41,F8_42,F8_43,F8_44
