Number of Bursts,682,0,0,783,564,604,752,427,564,555,433,680,420,507,378,282,813,786,328,398,174,485,274,446,1277,535,396,348,605,448,396,463,537,614,428,494,398,450,417,332,681,629,799,416,421,576,688,370
Number of Bursting Electrodes,15,0,0,15,15,15,12,14,15,16,13,16,14,15,14,10,16,16,13,16,16,13,13,15,16,15,13,16,16,14,13,15,16,16,15,16,16,16,16,13,16,15,16,14,14,16,15,14
Burst Duration - Avg (s),0.110454,,,0.212756,0.186643,0.116958,0.23043,0.143151,0.196836,0.151294,0.200686,0.182319,0.166351,0.189011,0.124856,0.103146,0.152494,0.246154,0.200575,0.21497,0.301985,0.230654,0.157734,0.137241,0.201184,0.217889,0.243715,0.256863,0.211084,0.19454,0.15996,0.098805,0.227874,0.360153,0.287019,0.213021,0.172201,0.195071,0.168551,0.152398,0.246308,0.269992,0.179852,0.245079,0.254029,0.233473,0.202826,0.199556
Burst Duration - Std (s),0.032079,,,0.114139,0.090283,0.052516,0.129393,0.062811,0.08566,0.047487,0.101995,0.10048,0.098272,0.148425,0.06099,0.058105,0.07642,0.107301,0.122178,0.140131,0.262439,0.107244,0.116506,0.067485,0.067962,0.095067,0.152827,0.134341,0.095552,0.12515,0.058155,0.042707,0.080457,0.189726,0.169121,0.121763,0.111187,0.107431,0.072043,0.08385,0.107051,0.181956,0.094907,0.13482,0.140796,0.134336,0.106619,0.145904
Number of Spikes per Burst - Avg,14.099107,,,15.447238,13.748531,11.048259,12.334623,10.739262,14.080193,12.459097,13.432799,14.725549,12.178034,16.881648,7.636739,8.0877,14.534139,21.944018,12.494856,18.667482,20.852854,14.632728,10.904576,13.182867,17.324834,18.993261,14.154714,22.7197,16.653946,13.547828,11.344711,8.863913,19.880853,23.056435,17.038991,19.987385,15.918709,14.301849,13.840049,11.713193,19.779013,18.180783,15.017285,17.360175,17.406214,17.788545,17.087932,13.747052
Number of Spikes per Burst - Std,7.4405,,,5.458802,4.438441,5.58612,5.462983,5.56617,5.628133,2.439243,6.853535,5.133342,6.800417,9.749414,2.282667,2.596731,4.666972,7.92957,7.441075,9.282639,16.359971,7.893437,5.201006,4.760078,3.92059,8.486632,7.06815,10.579731,7.275964,8.000892,5.505497,3.567291,7.945738,11.461612,10.041611,7.137122,7.208962,6.770855,5.118396,7.650668,6.684131,5.775087,7.438784,6.21425,7.903312,11.921459,7.382783,10.436291
Mean ISI within Burst - Avg,0.01052,,,0.016224,0.016303,0.013529,0.023959,0.01762,0.019027,0.014945,0.018889,0.016277,0.016546,0.012914,0.019557,0.014365,0.011959,0.01378,0.01894,0.01304,0.017102,0.020059,0.016977,0.013095,0.013351,0.01536,0.020527,0.013219,0.016609,0.018388,0.017361,0.014012,0.014704,0.020724,0.021638,0.012531,0.013464,0.016817,0.014275,0.017263,0.01443,0.019348,0.015928,0.016841,0.01562,0.017004,0.014752,0.016467
Mean ISI within Burst - Std,0.004769,,,0.007108,0.005314,0.004767,0.007765,0.007374,0.012353,0.004516,0.008198,0.007659,0.00761,0.003659,0.008128,0.005956,0.003717,0.00447,0.006023,0.005081,0.008665,0.00735,0.00694,0.005353,0.004679,0.005957,0.007963,0.003995,0.006346,0.00959,0.005259,0.006433,0.006973,0.006611,0.008259,0.004063,0.005242,0.005185,0.004192,0.007783,0.004075,0.008617,0.00965,0.009366,0.004812,0.005643,0.003956,0.005275
Median ISI within Burst - Avg,0.00811,,,0.013581,0.013242,0.010196,0.02143,0.014397,0.016034,0.011635,0.014326,0.013241,0.013368,0.009848,0.016937,0.011656,0.009222,0.010692,0.013007,0.008863,0.012335,0.014261,0.012616,0.00948,0.009936,0.011461,0.016257,0.00905,0.013463,0.01469,0.013033,0.011291,0.011722,0.016538,0.017014,0.009484,0.010747,0.013371,0.010517,0.013784,0.011244,0.015794,0.013493,0.013541,0.011637,0.012781,0.011318,0.012616
Median ISI within Burst - Std,0.004745,,,0.007138,0.005437,0.004679,0.007827,0.006375,0.014237,0.004818,0.007295,0.007117,0.007182,0.003109,0.008921,0.005345,0.0033,0.003875,0.006173,0.004659,0.008824,0.007433,0.005918,0.004552,0.00425,0.004911,0.008389,0.003686,0.007124,0.008534,0.004516,0.004511,0.007783,0.006826,0.008927,0.003778,0.005402,0.004992,0.003545,0.007772,0.003888,0.008868,0.009076,0.00945,0.005281,0.005581,0.003973,0.0041
Inter-Burst Interval - Avg (s),35.001163,,,28.282658,36.252684,36.867447,25.298333,65.644378,40.291059,28.252749,47.289912,26.84119,32.287831,25.218572,40.273509,51.63492,28.458289,18.241373,69.647158,36.377331,80.563954,45.480806,54.826521,43.124801,14.522304,29.127262,44.091858,41.367594,22.820844,41.227686,31.248502,56.952416,27.429594,23.533447,43.121794,30.533809,53.117291,45.673937,41.748892,65.574503,18.940055,22.854992,19.058633,31.280668,28.382101,38.577185,24.264056,64.457058
Inter-Burst Interval - Std (s),48.333498,,,41.64563,31.89547,40.387235,22.430291,62.847954,55.232442,11.171703,63.414536,13.177682,14.869848,4.386924,34.311583,52.186597,42.004555,2.307385,94.491827,8.287912,29.358082,71.461422,38.343438,32.429646,7.010636,20.090548,29.8545,6.229173,3.268103,67.401764,7.704754,110.156423,20.198716,5.741319,49.842289,9.61201,65.891062,51.335995,21.380427,78.976085,5.642147,6.997278,7.371259,11.417342,8.692039,38.969345,18.414296,118.186365
Burst Frequency - Avg (Hz),0.050504,,,0.057984,0.041766,0.044728,0.06961,0.033879,0.041766,0.038531,0.036998,0.047209,0.033324,0.037545,0.029992,0.031325,0.056443,0.054568,0.028026,0.027631,0.01208,0.041441,0.023412,0.033028,0.088656,0.039619,0.033837,0.02416,0.042002,0.035546,0.033837,0.034287,0.037281,0.042627,0.031695,0.034296,0.027631,0.031241,0.02895,0.028368,0.047279,0.04658,0.055471,0.033007,0.033403,0.039989,0.050949,0.029357
Burst Frequency - Std (Hz),0.02306,,,0.027145,0.020975,0.024715,0.054048,0.029086,0.021551,0.013154,0.019048,0.023023,0.01947,0.005744,0.022513,0.035079,0.036725,0.006712,0.017494,0.005271,0.0055,0.020444,0.014214,0.018684,0.053769,0.010341,0.025926,0.004876,0.012667,0.015979,0.007363,0.026249,0.013255,0.009275,0.015964,0.007695,0.009884,0.012991,0.01136,0.022572,0.01258,0.014486,0.0229,0.012249,0.013023,0.019516,0.01597,0.013672
Normalized Duration IQR - Avg,0.25193,,,1.117092,1.127773,0.514595,0.830749,0.728671,0.951373,0.716122,1.050933,0.663624,1.02101,0.833787,0.60654,0.650245,0.958622,0.670166,0.682568,0.555493,0.412917,0.479311,0.508014,0.5102,1.741496,0.961718,0.978835,0.454087,0.678978,0.451692,0.593551,0.609289,1.667989,1.063358,0.647189,0.854813,0.667684,0.760741,0.83328,0.888797,1.106934,0.899416,1.060959,1.115231,1.530407,0.723672,0.680064,1.183997
Normalized Duration IQR - Std,0.093411,,,0.698407,0.586322,0.205029,0.322004,0.486978,0.620056,0.352658,0.635142,0.401869,0.823265,0.398221,0.428748,0.608765,1.088108,0.304065,0.436871,0.238615,0.509715,0.266589,0.31884,0.312135,1.414091,0.33186,0.966653,0.18946,0.350264,0.235516,0.244794,0.357867,0.608777,0.754974,0.195166,0.629457,0.323945,0.38395,0.770157,0.566356,0.4521,0.426193,0.608508,0.712458,1.155095,0.433372,0.304904,1.164668
IBI Coefficient of Variation - Avg,0.62665,,,0.966408,1.232692,0.873602,1.109362,0.885147,1.649472,1.09769,0.93024,1.058383,0.819052,1.502798,0.920116,1.12319,0.962302,0.918166,0.697985,0.84422,0.721125,0.661159,0.684682,0.694908,1.199814,0.889106,0.8978,1.013134,1.025051,0.744293,0.469993,0.825125,1.079732,1.674524,1.213864,1.341814,0.905159,0.994482,0.780741,0.877652,1.549612,1.395674,1.184978,1.256177,1.559642,1.047887,1.144285,1.108221
IBI Coefficient of Variation - Std,0.216949,,,0.163501,0.3927,0.156724,0.152087,0.169557,0.275806,0.118022,0.267563,0.18955,0.199885,0.143403,0.272713,0.129371,0.160504,0.106569,0.128273,0.094228,0.296337,0.142605,0.203366,0.173727,0.109079,0.144092,0.186022,0.117632,0.106963,0.190088,0.122421,0.133218,0.170346,0.25061,0.330871,0.207591,0.238744,0.100988,0.085672,0.233293,0.148969,0.269592,0.142732,0.321236,0.307367,0.302511,0.148,0.147074
Burst Percentage - Avg,76.863703,,,77.037837,70.930644,66.073477,45.397906,51.624154,69.957855,81.047721,51.070557,82.658341,68.168636,85.823302,51.612142,37.218202,79.757391,92.087221,61.175025,88.772524,78.555982,60.227194,44.651337,74.563107,82.503326,80.408095,55.084866,93.774089,85.114717,69.564906,70.581765,56.722034,83.159316,89.913401,72.73184,88.977955,86.702811,76.024865,77.445079,51.732786,85.027493,79.47008,81.604471,80.51246,77.709584,78.705116,82.240473,68.17557
Burst Percentage - Std,37.460521,,,29.024326,26.852987,31.62696,31.296713,36.390131,33.946355,12.459125,34.70374,10.312467,35.439924,23.738839,37.208694,37.73217,21.558308,14.530219,38.006545,10.31833,26.385364,39.000309,35.478875,27.259188,9.836799,27.136559,33.019045,7.273567,22.078667,38.692716,35.869964,34.037212,24.183375,4.30995,27.238156,15.537661,18.367058,22.368708,19.890216,37.180632,18.595868,23.440869,22.615873,27.556958,35.298635,18.565054,26.693515,33.508187
Number of Network Bursts,57,0,0,54,40,60,63,37,38,43,48,56,40,32,38,30,50,46,46,27,10,53,28,41,115,30,37,20,38,40,36,45,25,18,33,29,31,36,32,40,29,37,59,36,25,32,45,30
Network Burst Frequency (Hz),0.063316,,,0.059983,0.044432,0.066648,0.069981,0.0411,0.04221,0.047765,0.053319,0.062205,0.044432,0.035546,0.04221,0.033324,0.05554,0.051097,0.051097,0.029992,0.011108,0.058873,0.031102,0.045543,0.127742,0.033324,0.0411,0.022216,0.04221,0.044432,0.039989,0.049986,0.02777,0.019994,0.036656,0.032213,0.034435,0.039989,0.035546,0.044432,0.032213,0.0411,0.065537,0.039989,0.02777,0.035546,0.049986,0.033324
Network Burst Duration - Avg (sec),0.202232,,,0.781659,0.64289,0.365015,1.15731,0.476579,0.729192,0.566759,0.862748,0.740149,0.68367,0.847737,0.45088,0.448211,0.589061,0.865572,0.819943,0.828726,1.39592,0.776468,0.744631,0.517799,0.407437,1.032328,0.956915,0.84486,0.779747,0.68233,0.420553,0.412432,1.005811,2.362804,1.63863,0.726532,0.617974,0.949513,0.640052,0.7402,1.207506,1.47568,0.622427,0.795889,0.898522,1.62108,0.769058,0.913515
Network Burst Duration - Std (sec),0.084934,,,0.901277,0.479585,0.448114,0.903087,0.257182,0.621607,0.484548,0.369748,0.330723,0.609791,0.450151,0.276619,0.290835,0.323592,0.652525,0.337623,0.324451,0.348468,0.283195,0.181384,0.259928,0.55073,0.710887,0.364629,0.508269,0.462299,0.415034,0.226202,0.384388,1.241969,1.103719,0.747208,0.644259,0.454775,0.459131,0.453692,0.396783,1.25639,0.787066,0.599805,0.733668,0.487297,0.721831,0.554747,0.551559
Number of Spikes per Network Burst - Avg,204.561404,,,257.851852,220.325,152.133333,195.396825,153.297297,254.736842,183.093023,156,216.428571,166.325,291.46875,95.763158,87.966667,240.52,391.347826,126.73913,307.62963,413.3,162.207547,155.428571,170.536585,216.773913,391,188.054054,414.05,304.078947,193.375,142.888889,115.6,487.04,865.666667,289.545455,361,227.612903,224.361111,218.375,146.15,514.862069,355,247.881356,233.027778,343.92,425.875,302.022222,223.733333
Number of Spikes per Network Burst - Std,19.759281,,,207.981985,123.777797,79.02552,183.450049,48.477867,171.254305,100.594143,91.039856,114.636954,79.209035,133.048859,26.336117,21.841882,92.038865,204.488654,52.015568,63.373222,30.423127,81.837634,39.249844,91.076643,248.46455,222.904185,126.455075,89.219112,104.618323,54.244313,38.95769,46.537082,532.945469,386.58094,238.525692,194.969412,106.680107,120.465799,127.386825,32.168268,456.603198,247.883373,160.081885,124.428175,134.971577,176.173622,123.181405,118.876039
Number of Elecs Participating in Burst - Avg,15.280702,,,13.962963,13.8,15.166667,12.047619,14.378378,14.473684,15.348837,12.333333,13.553571,13.775,15.28125,14.684211,12.733333,13.96,15.23913,11.847826,15.777778,16,12.54717,13.821429,14.390244,14.921739,15.533333,12.702703,15.75,15.657895,14.575,14.194444,13.422222,15.32,15.944444,13.030303,15.827586,14.387097,13.666667,15.3125,11.675,15.62069,14.486486,14.559322,12.333333,14.56,14.5,15.533333,14.633333
Number of Elecs Participating in Burst - Std,0.559157,,,1.466133,2.232625,1.851858,3.039676,1.361195,1.53758,0.869694,2.024671,2.500325,2.904351,0.456803,0.961566,2.74092,2.687537,2.088963,2.951214,0.57735,0,3.054417,1.9062,2.268017,1.132826,0.819307,3.510816,1.118034,0.480783,1.412172,1.116613,2.816259,0.627163,0.235702,3.107298,0.468201,2.800922,3.004758,1.090649,3.007576,0.820008,2.180999,2.036488,2.216819,2.083267,2.063508,1.341641,2.042367
Number of Spikes per Network Burst per Channel - Avg,13.428415,,,17.893678,15.541713,10.342758,14.172526,10.559042,17.39415,11.747336,11.889605,15.080885,12.161536,19.052734,6.507587,7.100535,16.764732,24.893724,10.36284,19.410384,25.83125,12.201784,11.059513,11.504997,13.948138,24.958611,13.259556,26.152273,19.356908,13.176055,9.979559,8.576593,30.902976,54.15162,19.836174,22.742036,15.241927,15.656805,13.947373,12.991091,32.29415,23.082103,16.580831,19.018101,23.57954,28.667346,19.246634,14.739508
Number of Spikes per Network Burst per Channel - Std,1.667076,,,13.140743,7.878071,5.722034,10.413327,2.967162,10.955622,6.084107,5.708468,6.036748,4.910732,8.534605,1.761492,1.733029,4.541497,12.219846,2.262073,3.629137,1.901445,4.165142,2.004504,5.233654,15.473141,14.00737,6.770513,4.962192,6.466608,3.132088,2.312075,2.641654,33.036805,24.076129,13.513252,12.127934,5.571162,6.154945,7.694397,3.008473,28.422398,14.913675,9.484569,9.503587,9.018386,9.542847,7.293516,6.886121
Network Burst Percentage,99.734839,,,90.169667,86.098085,90.916335,70.629411,74.153484,90.883485,85.233301,79.456706,91.804272,91.917657,97.277847,80.154185,63.590361,74.937687,89.15412,90.401613,93.969906,75.254916,81.111426,64.994026,90.13794,94.093002,95.180136,78.826328,94.987382,96.091476,96.966278,95.934353,78.225564,94.991418,98.290544,95.302214,80.283742,90.635838,82.443605,88.95112,89.800307,71.811274,93.814728,95.084845,78.799549,97.042889,89.446049,96.444791,95.51729
Network IBI Coefficient of Variation,0.550739,,,0.688987,1.309944,1.016554,0.688642,1.053716,1.472736,0.908487,0.756799,1.120217,0.775595,1.441089,0.95482,1.185632,0.754404,0.857014,0.588376,0.872946,0.587364,0.592971,0.670337,0.65053,1.122275,0.632554,0.693347,0.990801,0.942309,0.651399,0.407715,0.816989,0.612345,0.909657,1.047287,1.283164,0.914991,0.933654,0.791535,0.803645,1.08325,1.251667,1.073499,1.239522,1.318708,0.847106,0.946777,1.023582
Network Normalized Duration IQR,0.285714,,,1.073171,1.515789,1.272727,1.080745,0.729412,2.282353,2.727273,0.305732,0.503597,2.236559,0.684564,1.402985,0.885246,1.052632,0.614173,0.517483,0.732824,0.157706,0.413793,0.322581,0.781609,6.526316,0.995025,0.265896,0.406015,0.897638,0.626087,0.547945,2.341463,5.733333,0.958025,0.70412,0.969072,1.134021,0.414508,0.864865,0.787097,1.407407,0.566553,2.023529,1.476636,0.970414,0.771704,1.270073,0.636943
Area Under Normalized Cross-Correlation,0.617058,,,0.593707,0.591067,0.506621,0.326893,0.400943,0.532169,0.603312,0.430265,0.627324,0.413709,0.592084,0.491217,0.38906,0.62471,0.628568,0.421159,0.646999,0.583796,0.435176,0.367048,0.536729,0.650538,0.578001,0.483003,0.702686,0.595638,0.399112,0.461552,0.493895,0.700565,0.67577,0.550625,0.605181,0.57322,0.496969,0.562821,0.3773,0.591591,0.625124,0.499428,0.407037,0.523008,0.45672,0.584186,0.499792
Area Under Cross-Correlation,3.267583,0,0,3.279552,2.116042,1.762038,1.460057,0.968546,2.041738,1.874276,1.22902,3.247672,1.066991,2.355873,0.463843,0.335185,3.897223,5.85828,0.686152,2.330223,1.0731,1.285717,0.620744,1.616671,6.469147,3.046422,1.090401,2.722771,3.052643,1.17671,0.69739,1.021466,4.296788,4.242423,1.757586,3.644127,2.129464,1.767944,1.697093,0.771638,4.632648,3.341526,3.407998,1.502083,1.776682,2.717134,3.749357,1.018643
Width at Half Height of Normalized Cross-Correlation,24,0,0,30,23,31,44,31,28,32,37,35,31,26,28,30,32,31,33,32,36,35,39,26,21,32,34,30,35,35,37,32,29,35,36,47,41,43,35,30,37,34,37,38,21,35,34,28
Width at Half Height of Cross-Correlation,90,0,0,86,86,77,120,94,82,92,86,90,93,95,64,61,82,125,74,101,97,86,86,86,73,103,70,104,119,124,97,71,98,115,99,116,106,106,96,76,114,98,101,106,88,113,100,76
Synchrony Index,0.742421,,,0.705458,0.681131,0.649581,0.483113,0.536619,0.635604,0.739516,0.512159,0.804775,0.594098,0.734983,0.567747,0.489603,0.775633,0.84587,0.581129,0.810722,0.755515,0.578236,0.537034,0.700828,0.718264,0.724102,0.621876,0.847947,0.795013,0.607397,0.570778,0.642164,0.798343,0.807714,0.720116,0.83366,0.815757,0.719895,0.732303,0.546908,0.793498,0.759386,0.666055,0.552635,0.652294,0.699934,0.782327,0.65193

